,Gitter_ID_100m,Gitter_ID_100m_neu,Merkmal,Auspraegung_Code,Auspraegung_Text,Anzahl,Anzahl_q
18259998,100mN34319E43253,CRS3035RES100mN3431900E4325300,HHGROESS_KLASS,3,3 Personen,4,0
18259999,100mN34319E43253,CRS3035RES100mN3431900E4325300,HHGROESS_KLASS,4,4 Personen,3,0
18260000,100mN34319E43253,CRS3035RES100mN3431900E4325300,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18260001,100mN34319E43253,CRS3035RES100mN3431900E4325300,HHTYP_FAM,3,Paare mit Kind(ern),7,0
18260002,100mN34319E43253,CRS3035RES100mN3431900E4325300,HHTYP_LEB,2,Ehepaare,7,0
18260003,100mN34319E43253,CRS3035RES100mN3431900E4325300,HHTYP_LEB,4,Nichteheliche Lebensgemeinschaften,3,0
18260004,100mN34319E43254,CRS3035RES100mN3431900E4325400,INSGESAMT,0,Einheiten insgesamt,3,0
18260655,100mN34320E43183,CRS3035RES100mN3432000E4318300,INSGESAMT,0,Einheiten insgesamt,3,0
18260656,100mN34320E43198,CRS3035RES100mN3432000E4319800,INSGESAMT,0,Einheiten insgesamt,3,0
18260657,100mN34320E43250,CRS3035RES100mN3432000E4325000,INSGESAMT,0,Einheiten insgesamt,6,0
18260658,100mN34320E43250,CRS3035RES100mN3432000E4325000,HHGROESS_KLASS,2,2 Personen,3,0
18260659,100mN34320E43250,CRS3035RES100mN3432000E4325000,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18260660,100mN34320E43250,CRS3035RES100mN3432000E4325000,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18260661,100mN34320E43250,CRS3035RES100mN3432000E4325000,HHTYP_LEB,2,Ehepaare,3,0
18260662,100mN34320E43251,CRS3035RES100mN3432000E4325100,INSGESAMT,0,Einheiten insgesamt,6,0
18260663,100mN34320E43251,CRS3035RES100mN3432000E4325100,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18260664,100mN34320E43251,CRS3035RES100mN3432000E4325100,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18260665,100mN34320E43251,CRS3035RES100mN3432000E4325100,HHTYP_LEB,2,Ehepaare,3,0
18260666,100mN34320E43252,CRS3035RES100mN3432000E4325200,INSGESAMT,0,Einheiten insgesamt,3,0
18260667,100mN34320E43252,CRS3035RES100mN3432000E4325200,HHGROESS_KLASS,1,1 Person,3,0
18260668,100mN34320E43252,CRS3035RES100mN3432000E4325200,HHTYP_FAM,1,Einpersonenhaushalte (Singlehaushalte),3,0
18260669,100mN34320E43252,CRS3035RES100mN3432000E4325200,HHTYP_LEB,1,Einpersonenhaushalte (Singlehaushalte),3,0
18261336,100mN34321E43249,CRS3035RES100mN3432100E4324900,INSGESAMT,0,Einheiten insgesamt,3,0
18261337,100mN34321E43249,CRS3035RES100mN3432100E4324900,HHGROESS_KLASS,2,2 Personen,3,0
18261338,100mN34321E43250,CRS3035RES100mN3432100E4325000,INSGESAMT,0,Einheiten insgesamt,10,0
18261339,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHGROESS_KLASS,2,2 Personen,5,0
18261340,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHGROESS_KLASS,3,3 Personen,4,0
18261341,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHTYP_FAM,2,Paare ohne Kind(er),5,0
18261342,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18261343,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHTYP_FAM,4,Alleinerziehende Elternteile,3,0
18261344,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHTYP_LEB,2,Ehepaare,6,0
18261345,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHTYP_LEB,5,Alleinerziehende Mtter,3,0
18261346,100mN34321E43251,CRS3035RES100mN3432100E4325100,INSGESAMT,0,Einheiten insgesamt,8,0
18261347,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHGROESS_KLASS,1,1 Person,3,0
18261348,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHGROESS_KLASS,2,2 Personen,3,0
18261349,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHGROESS_KLASS,4,4 Personen,3,0
18261350,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHTYP_FAM,1,Einpersonenhaushalte (Singlehaushalte),3,0
18261351,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18261352,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18261353,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHTYP_LEB,1,Einpersonenhaushalte (Singlehaushalte),3,0
18261354,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHTYP_LEB,2,Ehepaare,3,0
18261355,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHTYP_LEB,4,Nichteheliche Lebensgemeinschaften,4,0
18262082,100mN34322E43249,CRS3035RES100mN3432200E4324900,INSGESAMT,0,Einheiten insgesamt,8,0
18262083,100mN34322E43249,CRS3035RES100mN3432200E4324900,HHGROESS_KLASS,2,2 Personen,4,0
18262084,100mN34322E43249,CRS3035RES100mN3432200E4324900,HHGROESS_KLASS,4,4 Personen,3,0
18262085,100mN34322E43249,CRS3035RES100mN3432200E4324900,HHTYP_FAM,2,Paare ohne Kind(er),4,0
18262086,100mN34322E43249,CRS3035RES100mN3432200E4324900,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18262087,100mN34322E43249,CRS3035RES100mN3432200E4324900,HHTYP_LEB,2,Ehepaare,6,0
18262088,100mN34322E43250,CRS3035RES100mN3432200E4325000,INSGESAMT,0,Einheiten insgesamt,3,0
18262848,100mN34323E43249,CRS3035RES100mN3432300E4324900,INSGESAMT,0,Einheiten insgesamt,8,0
18262849,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHGROESS_KLASS,1,1 Person,3,0
18262850,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHGROESS_KLASS,2,2 Personen,3,0
18262851,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHGROESS_KLASS,3,3 Personen,3,0
18262852,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHTYP_FAM,1,Einpersonenhaushalte (Singlehaushalte),3,0
18262853,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18262854,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18262855,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHTYP_LEB,1,Einpersonenhaushalte (Singlehaushalte),3,0
18262856,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHTYP_LEB,2,Ehepaare,4,0
18262857,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHTYP_LEB,4,Nichteheliche Lebensgemeinschaften,3,0
18262858,100mN34323E43250,CRS3035RES100mN3432300E4325000,INSGESAMT,0,Einheiten insgesamt,4,0
18262859,100mN34323E43250,CRS3035RES100mN3432300E4325000,HHGROESS_KLASS,4,4 Personen,3,0
18262860,100mN34323E43250,CRS3035RES100mN3432300E4325000,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18262861,100mN34323E43250,CRS3035RES100mN3432300E4325000,HHTYP_LEB,2,Ehepaare,3,0
18263598,100mN34324E43249,CRS3035RES100mN3432400E4324900,INSGESAMT,0,Einheiten insgesamt,3,0
18263599,100mN34324E43249,CRS3035RES100mN3432400E4324900,HHGROESS_KLASS,2,2 Personen,3,0
18263600,100mN34324E43249,CRS3035RES100mN3432400E4324900,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18263601,100mN34324E43249,CRS3035RES100mN3432400E4324900,HHTYP_LEB,2,Ehepaare,3,0
18263602,100mN34324E43250,CRS3035RES100mN3432400E4325000,INSGESAMT,0,Einheiten insgesamt,3,0
18263603,100mN34324E43250,CRS3035RES100mN3432400E4325000,HHGROESS_KLASS,6,6 und mehr Personen,3,0
18263604,100mN34324E43250,CRS3035RES100mN3432400E4325000,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18263605,100mN34324E43250,CRS3035RES100mN3432400E4325000,HHTYP_LEB,2,Ehepaare,3,0
18264497,100mN34325E43175,CRS3035RES100mN3432500E4317500,INSGESAMT,0,Einheiten insgesamt,4,0
18264498,100mN34325E43175,CRS3035RES100mN3432500E4317500,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18264499,100mN34325E43175,CRS3035RES100mN3432500E4317500,HHTYP_LEB,4,Nichteheliche Lebensgemeinschaften,3,0
18266753,100mN34328E43221,CRS3035RES100mN3432800E4322100,INSGESAMT,0,Einheiten insgesamt,5,0
18266754,100mN34328E43221,CRS3035RES100mN3432800E4322100,HHGROESS_KLASS,5,5 Personen,3,0
18266755,100mN34328E43221,CRS3035RES100mN3432800E4322100,HHTYP_FAM,3,Paare mit Kind(ern),4,0
18266756,100mN34328E43221,CRS3035RES100mN3432800E4322100,HHTYP_LEB,2,Ehepaare,4,0
18266757,100mN34328E43230,CRS3035RES100mN3432800E4323000,INSGESAMT,0,Einheiten insgesamt,3,0
18266758,100mN34328E43230,CRS3035RES100mN3432800E4323000,HHTYP_LEB,2,Ehepaare,3,0
18267407,100mN34329E43219,CRS3035RES100mN3432900E4321900,INSGESAMT,0,Einheiten insgesamt,5,0
18267408,100mN34329E43219,CRS3035RES100mN3432900E4321900,HHGROESS_KLASS,1,1 Person,3,0
18267409,100mN34329E43219,CRS3035RES100mN3432900E4321900,HHGROESS_KLASS,2,2 Personen,3,0
18267410,100mN34329E43219,CRS3035RES100mN3432900E4321900,HHTYP_FAM,1,Einpersonenhaushalte (Singlehaushalte),3,0
18267411,100mN34329E43219,CRS3035RES100mN3432900E4321900,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18267412,100mN34329E43219,CRS3035RES100mN3432900E4321900,HHTYP_LEB,1,Einpersonenhaushalte (Singlehaushalte),3,0
18267413,100mN34329E43219,CRS3035RES100mN3432900E4321900,HHTYP_LEB,2,Ehepaare,3,0
18267414,100mN34329E43220,CRS3035RES100mN3432900E4322000,INSGESAMT,0,Einheiten insgesamt,11,0
18267415,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHGROESS_KLASS,1,1 Person,3,0
18267416,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHGROESS_KLASS,2,2 Personen,3,0
18267417,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHGROESS_KLASS,3,3 Personen,3,0
18267418,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHGROESS_KLASS,4,4 Personen,3,0
18267419,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHTYP_FAM,1,Einpersonenhaushalte (Singlehaushalte),3,0
18267420,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18267421,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHTYP_FAM,3,Paare mit Kind(ern),5,0
18267422,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHTYP_LEB,1,Einpersonenhaushalte (Singlehaushalte),3,0
18267423,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHTYP_LEB,2,Ehepaare,5,0
18267424,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHTYP_LEB,4,Nichteheliche Lebensgemeinschaften,3,0
18267425,100mN34329E43221,CRS3035RES100mN3432900E4322100,INSGESAMT,0,Einheiten insgesamt,13,0
18267426,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHGROESS_KLASS,1,1 Person,3,0
18267427,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHGROESS_KLASS,2,2 Personen,6,0
18267428,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHGROESS_KLASS,3,3 Personen,3,0
18267429,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_FAM,1,Einpersonenhaushalte (Singlehaushalte),3,0
18267430,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_FAM,2,Paare ohne Kind(er),6,0
18267431,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_FAM,3,Paare mit Kind(ern),3,0
18267432,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_FAM,4,Alleinerziehende Elternteile,3,0
18267433,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_LEB,1,Einpersonenhaushalte (Singlehaushalte),3,0
18267434,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_LEB,2,Ehepaare,6,0
18267435,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_LEB,4,Nichteheliche Lebensgemeinschaften,3,0
18267436,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_LEB,5,Alleinerziehende Mtter,3,0
18267437,100mN34329E43222,CRS3035RES100mN3432900E4322200,INSGESAMT,0,Einheiten insgesamt,9,0
18267438,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHGROESS_KLASS,1,1 Person,3,0
18267439,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHGROESS_KLASS,2,2 Personen,3,0
18267440,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHGROESS_KLASS,3,3 Personen,3,0
18267441,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHTYP_FAM,1,Einpersonenhaushalte (Singlehaushalte),3,0
18267442,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHTYP_FAM,2,Paare ohne Kind(er),3,0
18267443,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHTYP_FAM,3,Paare mit Kind(ern),4,0
18267444,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHTYP_LEB,1,Einpersonenhaushalte (Singlehaushalte),3,0
18267445,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHTYP_LEB,2,Ehepaare,4,0
18267446,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHTYP_LEB,4,Nichteheliche Lebensgemeinschaften,3,0
18267447,100mN34329E43223,CRS3035RES100mN3432900E4322300,INSGESAMT,0,Einheiten insgesamt,7,0
18267448,100mN34329E43223,CRS3035RES100mN3432900E4322300,HHGROESS_KLASS,2,2 Personen,3,0
