,Gitter_ID_100m,Gitter_ID_100m_neu,Merkmal,Auspraegung_Code,Auspraegung_Text,Anzahl,Anzahl_q
13918889,100mN34309E43203,CRS3035RES100mN3430900E4320300,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13919257,100mN34310E43202,CRS3035RES100mN3431000E4320200,INSGESAMT,0,Einheiten insgesamt,3,0
13919258,100mN34310E43202,CRS3035RES100mN3431000E4320200,FAMGROESS_KLASS,1,2 Personen,3,0
13919259,100mN34310E43202,CRS3035RES100mN3431000E4320200,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13919260,100mN34310E43203,CRS3035RES100mN3431000E4320300,INSGESAMT,0,Einheiten insgesamt,10,0
13919261,100mN34310E43203,CRS3035RES100mN3431000E4320300,FAMGROESS_KLASS,1,2 Personen,3,0
13919262,100mN34310E43203,CRS3035RES100mN3431000E4320300,FAMGROESS_KLASS,2,3 Personen,5,0
13919263,100mN34310E43203,CRS3035RES100mN3431000E4320300,FAMGROESS_KLASS,3,4 Personen,3,0
13919264,100mN34310E43203,CRS3035RES100mN3431000E4320300,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13919265,100mN34310E43203,CRS3035RES100mN3431000E4320300,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,4,0
13919266,100mN34310E43203,CRS3035RES100mN3431000E4320300,FAMTYP_KIND,3,Ehepaare alle Kinder ab 18,3,0
13919267,100mN34310E43203,CRS3035RES100mN3431000E4320300,FAMTYP_KIND,8,Nichteheliche Lebensgem. mind. 1 Kind < 18,3,0
13919268,100mN34310E43203,CRS3035RES100mN3431000E4320300,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,9,0
13920548,100mN34313E43267,CRS3035RES100mN3431300E4326700,INSGESAMT,0,Einheiten insgesamt,3,0
13920549,100mN34313E43267,CRS3035RES100mN3431300E4326700,FAMGROESS_KLASS,1,2 Personen,3,0
13920550,100mN34313E43267,CRS3035RES100mN3431300E4326700,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13920551,100mN34313E43267,CRS3035RES100mN3431300E4326700,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13921114,100mN34314E43180,CRS3035RES100mN3431400E4318000,INSGESAMT,0,Einheiten insgesamt,3,0
13921115,100mN34314E43180,CRS3035RES100mN3431400E4318000,FAMGROESS_KLASS,1,2 Personen,3,0
13921116,100mN34314E43180,CRS3035RES100mN3431400E4318000,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13921117,100mN34314E43270,CRS3035RES100mN3431400E4327000,INSGESAMT,0,Einheiten insgesamt,3,0
13921118,100mN34314E43270,CRS3035RES100mN3431400E4327000,FAMGROESS_KLASS,1,2 Personen,3,0
13921119,100mN34314E43270,CRS3035RES100mN3431400E4327000,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13922239,100mN34316E43260,CRS3035RES100mN3431600E4326000,INSGESAMT,0,Einheiten insgesamt,3,0
13922240,100mN34316E43260,CRS3035RES100mN3431600E4326000,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13922888,100mN34317E43252,CRS3035RES100mN3431700E4325200,INSGESAMT,0,Einheiten insgesamt,3,0
13922889,100mN34317E43252,CRS3035RES100mN3431700E4325200,FAMGROESS_KLASS,1,2 Personen,3,0
13922890,100mN34317E43252,CRS3035RES100mN3431700E4325200,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13922891,100mN34317E43252,CRS3035RES100mN3431700E4325200,HHTYP_SENIOR_HH,1,Haushalte mit ausschlielich Senioren/-innen,3,0
13923525,100mN34318E43253,CRS3035RES100mN3431800E4325300,INSGESAMT,0,Einheiten insgesamt,5,0
13923526,100mN34318E43253,CRS3035RES100mN3431800E4325300,FAMGROESS_KLASS,1,2 Personen,3,0
13923527,100mN34318E43253,CRS3035RES100mN3431800E4325300,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13923528,100mN34318E43253,CRS3035RES100mN3431800E4325300,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,4,0
13923529,100mN34318E43254,CRS3035RES100mN3431800E4325400,INSGESAMT,0,Einheiten insgesamt,10,0
13923530,100mN34318E43254,CRS3035RES100mN3431800E4325400,FAMGROESS_KLASS,1,2 Personen,6,0
13923531,100mN34318E43254,CRS3035RES100mN3431800E4325400,FAMGROESS_KLASS,2,3 Personen,4,0
13923532,100mN34318E43254,CRS3035RES100mN3431800E4325400,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13923533,100mN34318E43254,CRS3035RES100mN3431800E4325400,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13923534,100mN34318E43254,CRS3035RES100mN3431800E4325400,FAMTYP_KIND,7,Nichteheliche Lebensgem. ohne Kind,3,0
13923535,100mN34318E43254,CRS3035RES100mN3431800E4325400,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,8,0
13924051,100mN34319E43250,CRS3035RES100mN3431900E4325000,INSGESAMT,0,Einheiten insgesamt,4,0
13924052,100mN34319E43250,CRS3035RES100mN3431900E4325000,FAMGROESS_KLASS,1,2 Personen,3,0
13924053,100mN34319E43250,CRS3035RES100mN3431900E4325000,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13924054,100mN34319E43250,CRS3035RES100mN3431900E4325000,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13924055,100mN34319E43251,CRS3035RES100mN3431900E4325100,INSGESAMT,0,Einheiten insgesamt,3,0
13924056,100mN34319E43251,CRS3035RES100mN3431900E4325100,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13924057,100mN34319E43251,CRS3035RES100mN3431900E4325100,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13924058,100mN34319E43252,CRS3035RES100mN3431900E4325200,INSGESAMT,0,Einheiten insgesamt,8,0
13924059,100mN34319E43252,CRS3035RES100mN3431900E4325200,FAMGROESS_KLASS,1,2 Personen,6,0
13924060,100mN34319E43252,CRS3035RES100mN3431900E4325200,FAMGROESS_KLASS,2,3 Personen,3,0
13924061,100mN34319E43252,CRS3035RES100mN3431900E4325200,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13924062,100mN34319E43252,CRS3035RES100mN3431900E4325200,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,6,0
13924063,100mN34319E43253,CRS3035RES100mN3431900E4325300,INSGESAMT,0,Einheiten insgesamt,9,0
13924064,100mN34319E43253,CRS3035RES100mN3431900E4325300,FAMGROESS_KLASS,1,2 Personen,3,0
13924065,100mN34319E43253,CRS3035RES100mN3431900E4325300,FAMGROESS_KLASS,2,3 Personen,4,0
13924066,100mN34319E43253,CRS3035RES100mN3431900E4325300,FAMGROESS_KLASS,3,4 Personen,3,0
13924067,100mN34319E43253,CRS3035RES100mN3431900E4325300,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,5,0
13924068,100mN34319E43253,CRS3035RES100mN3431900E4325300,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,8,0
13924069,100mN34319E43254,CRS3035RES100mN3431900E4325400,INSGESAMT,0,Einheiten insgesamt,3,0
13924554,100mN34320E43250,CRS3035RES100mN3432000E4325000,INSGESAMT,0,Einheiten insgesamt,4,0
13924555,100mN34320E43250,CRS3035RES100mN3432000E4325000,FAMGROESS_KLASS,1,2 Personen,3,0
13924556,100mN34320E43250,CRS3035RES100mN3432000E4325000,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13924557,100mN34320E43250,CRS3035RES100mN3432000E4325000,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,4,0
13924558,100mN34320E43251,CRS3035RES100mN3432000E4325100,INSGESAMT,0,Einheiten insgesamt,5,0
13924559,100mN34320E43251,CRS3035RES100mN3432000E4325100,FAMGROESS_KLASS,1,2 Personen,3,0
13924560,100mN34320E43251,CRS3035RES100mN3432000E4325100,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13924561,100mN34320E43251,CRS3035RES100mN3432000E4325100,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13924562,100mN34320E43251,CRS3035RES100mN3432000E4325100,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13925051,100mN34321E43249,CRS3035RES100mN3432100E4324900,INSGESAMT,0,Einheiten insgesamt,3,0
13925052,100mN34321E43249,CRS3035RES100mN3432100E4324900,FAMGROESS_KLASS,1,2 Personen,3,0
13925053,100mN34321E43250,CRS3035RES100mN3432100E4325000,INSGESAMT,0,Einheiten insgesamt,9,0
13925054,100mN34321E43250,CRS3035RES100mN3432100E4325000,FAMGROESS_KLASS,1,2 Personen,6,0
13925055,100mN34321E43250,CRS3035RES100mN3432100E4325000,FAMGROESS_KLASS,2,3 Personen,3,0
13925056,100mN34321E43250,CRS3035RES100mN3432100E4325000,FAMTYP_KIND,1,Ehepaare ohne Kind,4,0
13925057,100mN34321E43250,CRS3035RES100mN3432100E4325000,FAMTYP_KIND,12,Alleinerziehende Mtter mind. 1 Kind < 18,3,0
13925058,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13925059,100mN34321E43250,CRS3035RES100mN3432100E4325000,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,6,0
13925060,100mN34321E43251,CRS3035RES100mN3432100E4325100,INSGESAMT,0,Einheiten insgesamt,6,0
13925061,100mN34321E43251,CRS3035RES100mN3432100E4325100,FAMGROESS_KLASS,1,2 Personen,3,0
13925062,100mN34321E43251,CRS3035RES100mN3432100E4325100,FAMGROESS_KLASS,3,4 Personen,3,0
13925063,100mN34321E43251,CRS3035RES100mN3432100E4325100,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13925064,100mN34321E43251,CRS3035RES100mN3432100E4325100,FAMTYP_KIND,7,Nichteheliche Lebensgem. ohne Kind,3,0
13925065,100mN34321E43251,CRS3035RES100mN3432100E4325100,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,6,0
13925586,100mN34322E43249,CRS3035RES100mN3432200E4324900,INSGESAMT,0,Einheiten insgesamt,7,0
13925587,100mN34322E43249,CRS3035RES100mN3432200E4324900,FAMGROESS_KLASS,1,2 Personen,4,0
13925588,100mN34322E43249,CRS3035RES100mN3432200E4324900,FAMGROESS_KLASS,3,4 Personen,3,0
13925589,100mN34322E43249,CRS3035RES100mN3432200E4324900,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13925590,100mN34322E43249,CRS3035RES100mN3432200E4324900,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13925591,100mN34322E43249,CRS3035RES100mN3432200E4324900,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,6,0
13926149,100mN34323E43249,CRS3035RES100mN3432300E4324900,INSGESAMT,0,Einheiten insgesamt,6,0
13926150,100mN34323E43249,CRS3035RES100mN3432300E4324900,FAMGROESS_KLASS,1,2 Personen,3,0
13926151,100mN34323E43249,CRS3035RES100mN3432300E4324900,FAMGROESS_KLASS,2,3 Personen,3,0
13926152,100mN34323E43249,CRS3035RES100mN3432300E4324900,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13926153,100mN34323E43249,CRS3035RES100mN3432300E4324900,FAMTYP_KIND,7,Nichteheliche Lebensgem. ohne Kind,3,0
13926154,100mN34323E43249,CRS3035RES100mN3432300E4324900,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,5,0
13926155,100mN34323E43250,CRS3035RES100mN3432300E4325000,INSGESAMT,0,Einheiten insgesamt,3,0
13926156,100mN34323E43250,CRS3035RES100mN3432300E4325000,FAMGROESS_KLASS,3,4 Personen,3,0
13926157,100mN34323E43250,CRS3035RES100mN3432300E4325000,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13926158,100mN34323E43250,CRS3035RES100mN3432300E4325000,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13926702,100mN34324E43249,CRS3035RES100mN3432400E4324900,INSGESAMT,0,Einheiten insgesamt,3,0
13926703,100mN34324E43249,CRS3035RES100mN3432400E4324900,FAMGROESS_KLASS,1,2 Personen,3,0
13926704,100mN34324E43249,CRS3035RES100mN3432400E4324900,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13926705,100mN34324E43249,CRS3035RES100mN3432400E4324900,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13926706,100mN34324E43250,CRS3035RES100mN3432400E4325000,INSGESAMT,0,Einheiten insgesamt,3,0
13926707,100mN34324E43250,CRS3035RES100mN3432400E4325000,FAMGROESS_KLASS,5,6 und mehr Personen,3,0
13926708,100mN34324E43250,CRS3035RES100mN3432400E4325000,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13926709,100mN34324E43250,CRS3035RES100mN3432400E4325000,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13927336,100mN34325E43175,CRS3035RES100mN3432500E4317500,INSGESAMT,0,Einheiten insgesamt,3,0
13927337,100mN34325E43175,CRS3035RES100mN3432500E4317500,FAMGROESS_KLASS,3,4 Personen,3,0
13927338,100mN34325E43175,CRS3035RES100mN3432500E4317500,FAMTYP_KIND,8,Nichteheliche Lebensgem. mind. 1 Kind < 18,3,0
13927339,100mN34325E43175,CRS3035RES100mN3432500E4317500,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13928962,100mN34328E43221,CRS3035RES100mN3432800E4322100,INSGESAMT,0,Einheiten insgesamt,5,0
13928963,100mN34328E43221,CRS3035RES100mN3432800E4322100,FAMGROESS_KLASS,4,5 Personen,3,0
13928964,100mN34328E43221,CRS3035RES100mN3432800E4322100,FAMTYP_KIND,3,Ehepaare alle Kinder ab 18,3,0
13928965,100mN34328E43221,CRS3035RES100mN3432800E4322100,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,5,0
13928966,100mN34328E43230,CRS3035RES100mN3432800E4323000,INSGESAMT,0,Einheiten insgesamt,3,0
13929440,100mN34329E43219,CRS3035RES100mN3432900E4321900,INSGESAMT,0,Einheiten insgesamt,3,0
13929441,100mN34329E43219,CRS3035RES100mN3432900E4321900,FAMGROESS_KLASS,1,2 Personen,3,0
13929442,100mN34329E43219,CRS3035RES100mN3432900E4321900,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13929443,100mN34329E43219,CRS3035RES100mN3432900E4321900,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13929444,100mN34329E43220,CRS3035RES100mN3432900E4322000,INSGESAMT,0,Einheiten insgesamt,8,0
13929445,100mN34329E43220,CRS3035RES100mN3432900E4322000,FAMGROESS_KLASS,1,2 Personen,3,0
13929446,100mN34329E43220,CRS3035RES100mN3432900E4322000,FAMGROESS_KLASS,2,3 Personen,3,0
13929447,100mN34329E43220,CRS3035RES100mN3432900E4322000,FAMGROESS_KLASS,3,4 Personen,3,0
13929448,100mN34329E43220,CRS3035RES100mN3432900E4322000,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13929449,100mN34329E43220,CRS3035RES100mN3432900E4322000,FAMTYP_KIND,3,Ehepaare alle Kinder ab 18,3,0
13929450,100mN34329E43220,CRS3035RES100mN3432900E4322000,FAMTYP_KIND,7,Nichteheliche Lebensgem. ohne Kind,3,0
13929451,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13929452,100mN34329E43220,CRS3035RES100mN3432900E4322000,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,5,0
13929453,100mN34329E43221,CRS3035RES100mN3432900E4322100,INSGESAMT,0,Einheiten insgesamt,11,0
13929454,100mN34329E43221,CRS3035RES100mN3432900E4322100,FAMGROESS_KLASS,1,2 Personen,7,0
13929455,100mN34329E43221,CRS3035RES100mN3432900E4322100,FAMTYP_KIND,1,Ehepaare ohne Kind,4,0
13929456,100mN34329E43221,CRS3035RES100mN3432900E4322100,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13929457,100mN34329E43221,CRS3035RES100mN3432900E4322100,FAMTYP_KIND,7,Nichteheliche Lebensgem. ohne Kind,3,0
13929458,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_SENIOR_HH,1,Haushalte mit ausschlielich Senioren/-innen,3,0
13929459,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13929460,100mN34329E43221,CRS3035RES100mN3432900E4322100,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,6,0
13929461,100mN34329E43222,CRS3035RES100mN3432900E4322200,INSGESAMT,0,Einheiten insgesamt,7,0
13929462,100mN34329E43222,CRS3035RES100mN3432900E4322200,FAMGROESS_KLASS,1,2 Personen,3,0
13929463,100mN34329E43222,CRS3035RES100mN3432900E4322200,FAMGROESS_KLASS,2,3 Personen,3,0
13929464,100mN34329E43222,CRS3035RES100mN3432900E4322200,FAMGROESS_KLASS,4,5 Personen,3,0
13929465,100mN34329E43222,CRS3035RES100mN3432900E4322200,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13929466,100mN34329E43222,CRS3035RES100mN3432900E4322200,FAMTYP_KIND,3,Ehepaare alle Kinder ab 18,3,0
13929467,100mN34329E43222,CRS3035RES100mN3432900E4322200,FAMTYP_KIND,7,Nichteheliche Lebensgem. ohne Kind,3,0
13929468,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13929469,100mN34329E43222,CRS3035RES100mN3432900E4322200,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,5,0
13929470,100mN34329E43223,CRS3035RES100mN3432900E4322300,INSGESAMT,0,Einheiten insgesamt,7,0
13929471,100mN34329E43223,CRS3035RES100mN3432900E4322300,FAMGROESS_KLASS,1,2 Personen,3,0
13929472,100mN34329E43223,CRS3035RES100mN3432900E4322300,FAMGROESS_KLASS,2,3 Personen,3,0
13929473,100mN34329E43223,CRS3035RES100mN3432900E4322300,FAMGROESS_KLASS,3,4 Personen,3,0
13929474,100mN34329E43223,CRS3035RES100mN3432900E4322300,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13929475,100mN34329E43223,CRS3035RES100mN3432900E4322300,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,3,0
13929476,100mN34329E43223,CRS3035RES100mN3432900E4322300,FAMTYP_KIND,3,Ehepaare alle Kinder ab 18,3,0
13929477,100mN34329E43223,CRS3035RES100mN3432900E4322300,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,5,0
13929478,100mN34329E43224,CRS3035RES100mN3432900E4322400,INSGESAMT,0,Einheiten insgesamt,6,0
13929479,100mN34329E43224,CRS3035RES100mN3432900E4322400,FAMGROESS_KLASS,1,2 Personen,3,0
13929480,100mN34329E43224,CRS3035RES100mN3432900E4322400,FAMGROESS_KLASS,2,3 Personen,3,0
13929481,100mN34329E43224,CRS3035RES100mN3432900E4322400,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13929482,100mN34329E43224,CRS3035RES100mN3432900E4322400,FAMTYP_KIND,3,Ehepaare alle Kinder ab 18,3,0
13929483,100mN34329E43224,CRS3035RES100mN3432900E4322400,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13929484,100mN34329E43224,CRS3035RES100mN3432900E4322400,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13929485,100mN34329E43225,CRS3035RES100mN3432900E4322500,INSGESAMT,0,Einheiten insgesamt,4,0
13929486,100mN34329E43225,CRS3035RES100mN3432900E4322500,FAMGROESS_KLASS,1,2 Personen,3,0
13929487,100mN34329E43225,CRS3035RES100mN3432900E4322500,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13929488,100mN34329E43225,CRS3035RES100mN3432900E4322500,HHTYP_SENIOR_HH,1,Haushalte mit ausschlielich Senioren/-innen,3,0
13929489,100mN34329E43225,CRS3035RES100mN3432900E4322500,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13929490,100mN34329E43226,CRS3035RES100mN3432900E4322600,INSGESAMT,0,Einheiten insgesamt,3,0
13929491,100mN34329E43227,CRS3035RES100mN3432900E4322700,INSGESAMT,0,Einheiten insgesamt,4,0
13929492,100mN34329E43227,CRS3035RES100mN3432900E4322700,FAMGROESS_KLASS,1,2 Personen,3,0
13929493,100mN34329E43227,CRS3035RES100mN3432900E4322700,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13929494,100mN34329E43227,CRS3035RES100mN3432900E4322700,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13929495,100mN34329E43228,CRS3035RES100mN3432900E4322800,INSGESAMT,0,Einheiten insgesamt,5,0
13929496,100mN34329E43228,CRS3035RES100mN3432900E4322800,FAMGROESS_KLASS,1,2 Personen,4,0
13929497,100mN34329E43228,CRS3035RES100mN3432900E4322800,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13929498,100mN34329E43228,CRS3035RES100mN3432900E4322800,FAMTYP_KIND,7,Nichteheliche Lebensgem. ohne Kind,3,0
13929499,100mN34329E43228,CRS3035RES100mN3432900E4322800,HHTYP_SENIOR_HH,1,Haushalte mit ausschlielich Senioren/-innen,3,0
13929500,100mN34329E43228,CRS3035RES100mN3432900E4322800,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13929501,100mN34329E43229,CRS3035RES100mN3432900E4322900,INSGESAMT,0,Einheiten insgesamt,9,0
13929502,100mN34329E43229,CRS3035RES100mN3432900E4322900,FAMGROESS_KLASS,1,2 Personen,6,0
13929503,100mN34329E43229,CRS3035RES100mN3432900E4322900,FAMGROESS_KLASS,3,4 Personen,3,0
13929504,100mN34329E43229,CRS3035RES100mN3432900E4322900,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13929505,100mN34329E43229,CRS3035RES100mN3432900E4322900,FAMTYP_KIND,3,Ehepaare alle Kinder ab 18,3,0
13929506,100mN34329E43229,CRS3035RES100mN3432900E4322900,HHTYP_SENIOR_HH,1,Haushalte mit ausschlielich Senioren/-innen,3,0
13929507,100mN34329E43229,CRS3035RES100mN3432900E4322900,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,5,0
13929508,100mN34329E43229,CRS3035RES100mN3432900E4322900,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13929509,100mN34329E43230,CRS3035RES100mN3432900E4323000,INSGESAMT,0,Einheiten insgesamt,4,0
13929510,100mN34329E43230,CRS3035RES100mN3432900E4323000,FAMGROESS_KLASS,1,2 Personen,3,0
13929511,100mN34329E43230,CRS3035RES100mN3432900E4323000,FAMTYP_KIND,1,Ehepaare ohne Kind,3,0
13929512,100mN34329E43230,CRS3035RES100mN3432900E4323000,HHTYP_SENIOR_HH,2,Haushalte mit Senioren/-innen und Jngeren,3,0
13929969,100mN34330E43216,CRS3035RES100mN3433000E4321600,INSGESAMT,0,Einheiten insgesamt,3,0
13929970,100mN34330E43216,CRS3035RES100mN3433000E4321600,HHTYP_SENIOR_HH,3,Haushalte ohne Senioren/-innen,3,0
13929971,100mN34330E43219,CRS3035RES100mN3433000E4321900,INSGESAMT,0,Einheiten insgesamt,7,0
13929972,100mN34330E43219,CRS3035RES100mN3433000E4321900,FAMGROESS_KLASS,2,3 Personen,3,0
13929973,100mN34330E43219,CRS3035RES100mN3433000E4321900,FAMGROESS_KLASS,3,4 Personen,3,0
13929974,100mN34330E43219,CRS3035RES100mN3433000E4321900,FAMTYP_KIND,2,Ehepaare mind. 1 Kind < 18,4,0
